2025-02-25 02:26:53,124 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 02:26:53,124 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 02:26:57,543 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 02:26:57,611 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 02:26:57,611 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 02:28:13,525 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 02:28:13,637 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 02:28:13,637 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 02:28:19,661 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 02:28:19,690 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 02:28:19,690 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 02:30:18,099 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 02:30:18,204 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 02:30:18,204 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 02:32:02,384 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 02:32:02,485 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 02:32:02,485 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 02:32:07,727 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 02:32:07,792 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 02:32:07,792 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 02:33:34,098 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 02:33:34,354 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 02:33:34,354 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:57:12,116 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:57:12,141 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:57:12,142 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:57:12,154 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:57:12,244 INFO    MainThread:83210 [wandb_init.py:setup_run_log_directory():647] Logging user logs to /Users/arsharora/Desktop/python sem4/MLPR_Lab-5/wandb/run-20250225_175712-vsg2eayw/logs/debug.log
2025-02-25 17:57:12,244 INFO    MainThread:83210 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to /Users/arsharora/Desktop/python sem4/MLPR_Lab-5/wandb/run-20250225_175712-vsg2eayw/logs/debug-internal.log
2025-02-25 17:57:12,245 INFO    MainThread:83210 [wandb_init.py:init():761] calling init triggers
2025-02-25 17:57:12,246 INFO    MainThread:83210 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-02-25 17:57:12,246 INFO    MainThread:83210 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-02-25 17:57:12,251 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:57:12,251 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:57:12,260 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:57:17,560 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:57:17,561 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:57:17,600 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:57:17,896 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:57:17,896 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:57:17,903 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:57:18,045 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:57:18,045 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:57:55,793 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:57:55,885 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:57:55,885 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:58:32,259 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:58:32,334 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:58:32,334 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:58:52,247 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:58:52,252 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:58:52,252 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:58:52,257 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:58:52,276 INFO    MainThread:83210 [wandb_init.py:setup_run_log_directory():647] Logging user logs to /Users/arsharora/Desktop/python sem4/MLPR_Lab-5/wandb/run-20250225_175852-6pg7lxuz/logs/debug.log
2025-02-25 17:58:52,276 INFO    MainThread:83210 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to /Users/arsharora/Desktop/python sem4/MLPR_Lab-5/wandb/run-20250225_175852-6pg7lxuz/logs/debug-internal.log
2025-02-25 17:58:52,276 INFO    MainThread:83210 [wandb_init.py:init():761] calling init triggers
2025-02-25 17:58:52,277 INFO    MainThread:83210 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-02-25 17:58:52,277 INFO    MainThread:83210 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-02-25 17:58:52,278 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:58:52,278 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:58:52,283 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:58:57,506 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:58:57,506 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:58:57,520 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:58:57,604 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:58:57,604 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 17:58:57,609 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 17:58:57,663 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 17:58:57,664 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 18:07:51,068 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 18:07:51,194 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 18:07:51,194 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
